Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (VND)
13984,51,Male,Shorts,Clothing,Phu Xuyen,L,Olive,Winter,4.5,Yes,Venmo,Express,Yes,Yes,50,Debit Card,Fortnightly,2500000
14311,18,Female,Jacket,Accessories,Thuong Tin,M,Violet,Winter,3.5,Yes,PayPal,Next Day Air,Yes,Yes,41,Credit Card,Monthly,625000
9234,44,Female,Skirt,Clothing,District 4,L,Charcoal,Spring,4.1,No,PayPal,Store Pickup,Yes,Yes,27,Credit Card,Weekly,1425000
13447,61,Male,Shorts,Footwear,District 6,M,Blue,Summer,3.9,No,Cash,Free Shipping,No,Yes,11,Debit Card,Quarterly,1525000
796,39,Male,Sandals,Footwear,Hoai Duc,M,Beige,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,34,Venmo,Annually,650000
9420,68,Male,Socks,Accessories,District 4,L,Gray,Spring,4.1,No,Debit Card,Store Pickup,Yes,Yes,4,Credit Card,Weekly,900000
1409,58,Male,Blouse,Clothing,Thach That,M,Yellow,Winter,4.1,No,Debit Card,Free Shipping,Yes,Yes,38,Venmo,Weekly,1450000
12415,18,Male,Skirt,Clothing,Phuc Tho,XL,White,Summer,3.9,Yes,PayPal,Express,Yes,No,45,Debit Card,Bi-Weekly,2400000
12037,67,Female,Sneakers,Outerwear,Soc Son,S,Blue,Summer,3.5,Yes,Credit Card,Express,No,Yes,48,Debit Card,Monthly,1425000
11019,25,Female,T-shirt,Accessories,Thach That,M,Black,Fall,3.9,Yes,Debit Card,Standard,Yes,Yes,49,Venmo,Monthly,1975000
12652,50,Female,Blouse,Accessories,Tan Binh,S,White,Winter,3.5,Yes,Venmo,2-Day Shipping,No,Yes,26,PayPal,Bi-Weekly,1725000
12212,47,Male,Pants,Clothing,Binh Thanh,S,Maroon,Winter,4.6,Yes,PayPal,Free Shipping,Yes,Yes,17,Debit Card,Weekly,2250000
11999,45,Male,Shorts,Accessories,My Duc,L,Black,Spring,4.2,Yes,Cash,Store Pickup,No,Yes,13,Credit Card,Weekly,1000000
1374,18,Male,Gloves,Accessories,District 9,L,Turquoise,Winter,2.6,No,Credit Card,Store Pickup,Yes,Yes,6,Cash,Quarterly,1000000
10643,53,Female,Sandals,Footwear,Cu Chi,M,Violet,Fall,3.8,Yes,Venmo,Free Shipping,Yes,Yes,45,Credit Card,Fortnightly,1900000
10887,58,Male,Jewelry,Accessories,Hai Ba Trung,L,Black,Summer,3.6,Yes,Credit Card,Express,Yes,Yes,33,PayPal,Fortnightly,775000
14496,51,Male,T-shirt,Clothing,District 8,M,Olive,Winter,3.4,Yes,PayPal,Express,Yes,Yes,14,Cash,Fortnightly,1900000
11355,67,Male,Belt,Outerwear,Son Tay,M,Gray,Fall,4.9,Yes,PayPal,2-Day Shipping,No,No,32,Credit Card,Annually,1600000
10643,53,Female,Sandals,Footwear,Cu Chi,M,Violet,Fall,3.8,Yes,Venmo,Free Shipping,Yes,Yes,45,Credit Card,Fortnightly,1900000
11919,27,Male,Boots,Accessories,Thanh Xuan,S,Red,Spring,4.3,Yes,Venmo,Next Day Air,Yes,Yes,3,Credit Card,Annually,2425000
12830,34,Male,Sneakers,Footwear,District 12,M,Violet,Fall,3.4,Yes,Cash,2-Day Shipping,No,Yes,42,Venmo,Fortnightly,1775000
11112,27,Female,Hoodie,Clothing,Phu Xuyen,M,Turquoise,Winter,4.1,Yes,Cash,Express,No,Yes,21,Credit Card,Bi-Weekly,2425000
12650,66,Male,Blouse,Accessories,Go Vap,M,Charcoal,Spring,4.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,38,Cash,Quarterly,1475000
4449,28,Female,Pants,Clothing,Ba Dinh,S,Gray,Spring,3.6,Yes,Debit Card,Standard,Yes,Yes,27,Bank Transfer,Monthly,2500000
14315,20,Female,Belt,Accessories,Can Gio,M,Violet,Spring,3.5,Yes,Debit Card,Next Day Air,Yes,No,9,Debit Card,Monthly,1025000
10355,20,Male,Pants,Accessories,Me Linh,M,Black,Spring,4,No,Credit Card,Store Pickup,Yes,Yes,39,Bank Transfer,Weekly,2050000
9845,27,Female,Sweater,Outerwear,Dong Anh,XL,Black,Spring,3.9,No,Cash,Store Pickup,Yes,Yes,41,PayPal,Fortnightly,1575000
1316,56,Male,Shorts,Clothing,Long Bien,L,Green,Spring,4.2,No,PayPal,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,1875000
14153,28,Male,Hat,Clothing,District 10,M,Pink,Spring,4.4,Yes,Cash,2-Day Shipping,Yes,Yes,22,Credit Card,Weekly,1450000
4192,19,Male,Skirt,Clothing,Nam Tu Liem,S,Turquoise,Spring,4,No,Cash,Free Shipping,Yes,Yes,5,Cash,Quarterly,1950000
3296,70,Female,Blouse,Clothing,Hoan Kiem,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15,Cash,Weekly,850000
14602,24,Male,Scarf,Outerwear,Hoang Mai,L,Gray,Fall,4.2,Yes,Bank Transfer,Standard,No,Yes,34,PayPal,Quarterly,650000
13238,41,Male,Skirt,Clothing,Tan Phu,M,White,Spring,3.6,No,Credit Card,2-Day Shipping,Yes,Yes,47,PayPal,Monthly,1825000
13593,32,Female,Sunglasses,Accessories,District 5,M,Red,Fall,4,Yes,Debit Card,Express,Yes,No,7,PayPal,Weekly,700000
32,33,Male,Dress,Clothing,District 10,L,Brown,Winter,4.7,Yes,Venmo,Store Pickup,Yes,Yes,45,Venmo,Monthly,1975000
4087,58,Male,Socks,Clothing,Hoai Duc,S,Maroon,Winter,2.9,Yes,Credit Card,Store Pickup,No,Yes,4,Debit Card,Bi-Weekly,1400000
13947,23,Female,Sweater,Clothing,Dong Anh,M,Blue,Summer,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,21,Cash,Fortnightly,1425000
12277,61,Male,Handbag,Clothing,Dan Phuong,S,Olive,Fall,4,Yes,PayPal,Express,Yes,Yes,17,Venmo,Weekly,1550000
11019,25,Female,T-shirt,Accessories,Thach That,M,Black,Fall,3.9,Yes,Debit Card,Standard,Yes,Yes,49,Venmo,Monthly,1975000
13783,36,Male,Dress,Footwear,Tan Phu,XL,Black,Winter,3.9,Yes,Cash,Express,No,No,29,Cash,Weekly,1850000
9264,58,Male,Scarf,Accessories,Thanh Tri,M,Black,Spring,4.1,Yes,Credit Card,2-Day Shipping,Yes,Yes,4,Venmo,Weekly,1050000
10078,67,Female,Skirt,Accessories,Me Linh,L,Red,Winter,3.3,No,Credit Card,Next Day Air,Yes,Yes,22,Debit Card,Bi-Weekly,950000
9716,29,Male,Blouse,Clothing,Tan Binh,M,White,Winter,4,Yes,Venmo,Next Day Air,Yes,Yes,21,PayPal,Fortnightly,2400000
11517,29,Male,Dress,Accessories,Cau Giay,L,Charcoal,Winter,4,Yes,PayPal,Store Pickup,Yes,No,48,PayPal,Monthly,2300000
15143,20,Male,Socks,Outerwear,Long Bien,L,Gray,Fall,4.5,Yes,Bank Transfer,Free Shipping,Yes,Yes,27,Cash,Bi-Weekly,1175000
1209,20,Male,Boots,Footwear,Go Vap,S,Red,Winter,2.9,No,Cash,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,2500000
9017,22,Male,T-shirt,Footwear,Thach That,L,Pink,Spring,4.4,No,PayPal,Store Pickup,Yes,Yes,21,Credit Card,Fortnightly,1700000
1579,62,Male,Pants,Clothing,Thanh Oai,S,Maroon,Winter,4.9,No,Debit Card,2-Day Shipping,Yes,Yes,2,PayPal,Quarterly,2425000
109,70,Male,Socks,Clothing,Hoan Kiem,L,Purple,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,1975000
12830,34,Male,Sneakers,Footwear,District 12,M,Violet,Fall,3.4,Yes,Cash,2-Day Shipping,No,Yes,42,Venmo,Fortnightly,1775000
12995,39,Female,Hoodie,Clothing,Nha Be,L,Turquoise,Spring,4.9,Yes,Debit Card,Next Day Air,Yes,Yes,17,PayPal,Weekly,2175000
14634,58,Female,Blouse,Clothing,Dan Phuong,S,Gray,Winter,3.5,No,Credit Card,Store Pickup,Yes,Yes,37,Credit Card,Annually,1025000
14238,69,Female,Jacket,Accessories,District 1,L,Pink,Winter,3.6,No,Cash,Next Day Air,No,Yes,17,PayPal,Weekly,1375000
622,51,Male,Sunglasses,Accessories,District 5,S,Red,Fall,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,45,Credit Card,Weekly,675000
13783,36,Male,Dress,Footwear,Tan Phu,XL,Black,Winter,3.9,Yes,Cash,Express,No,No,29,Cash,Weekly,1850000
1189,68,Male,Blouse,Clothing,District 1,M,Magenta,Summer,3.3,No,Credit Card,Next Day Air,Yes,Yes,11,Credit Card,Weekly,725000
857,55,Male,Shirt,Clothing,Phu Xuyen,M,Gold,Summer,3.5,Yes,Debit Card,Express,Yes,Yes,47,Debit Card,Fortnightly,825000
13037,27,Female,T-shirt,Clothing,Hoang Mai,M,Charcoal,Spring,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,12,Credit Card,Bi-Weekly,1975000
1576,52,Male,Shirt,Clothing,District 6,M,Turquoise,Spring,3.6,No,Cash,Next Day Air,Yes,Yes,28,Cash,Fortnightly,700000
8607,31,Male,Scarf,Accessories,Cu Chi,XL,Gray,Summer,3.9,Yes,PayPal,Express,Yes,Yes,36,Venmo,Quarterly,1575000
13415,48,Female,Shirt,Clothing,Go Vap,XL,Green,Spring,3.5,Yes,Venmo,2-Day Shipping,Yes,No,18,PayPal,Monthly,1675000
11355,67,Male,Belt,Outerwear,Son Tay,M,Gray,Fall,4.9,Yes,PayPal,2-Day Shipping,No,No,32,Credit Card,Annually,1600000
12976,42,Male,Sunglasses,Clothing,Binh Thanh,L,Black,Spring,4.3,No,Bank Transfer,Store Pickup,Yes,No,15,Venmo,Fortnightly,750000
1409,58,Male,Blouse,Clothing,Thach That,M,Yellow,Winter,4.1,No,Debit Card,Free Shipping,Yes,Yes,38,Venmo,Weekly,1450000
12995,39,Female,Hoodie,Clothing,Nha Be,L,Turquoise,Spring,4.9,Yes,Debit Card,Next Day Air,Yes,Yes,17,PayPal,Weekly,2175000
4315,66,Male,Hoodie,Clothing,Binh Thanh,M,Pink,Fall,4.1,No,Venmo,Express,Yes,No,40,Credit Card,Quarterly,1175000
13413,68,Female,Pants,Clothing,District 11,M,Charcoal,Winter,2.6,No,PayPal,Express,Yes,Yes,33,Bank Transfer,Fortnightly,1800000
1618,43,Male,Blouse,Clothing,District 1,M,Peach,Winter,4.3,No,PayPal,Standard,Yes,Yes,50,Credit Card,Fortnightly,1600000
9641,21,Female,Sweater,Footwear,Ha Dong,M,Olive,Winter,4.3,No,Credit Card,2-Day Shipping,Yes,Yes,28,Venmo,Bi-Weekly,725000
9264,58,Male,Scarf,Accessories,Thanh Tri,M,Black,Spring,4.1,Yes,Credit Card,2-Day Shipping,Yes,Yes,4,Venmo,Weekly,1050000
971,45,Male,Jeans,Clothing,Dong Da,S,Maroon,Winter,4.4,Yes,PayPal,Free Shipping,Yes,Yes,4,Cash,Monthly,1650000
13731,44,Female,Blouse,Accessories,Phu Xuyen,L,Gray,Summer,4.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,19,PayPal,Annually,900000
8840,68,Male,Blouse,Clothing,District 3,L,Maroon,Spring,4.9,Yes,Venmo,Standard,No,Yes,45,PayPal,Monthly,975000
4110,43,Male,Skirt,Clothing,Son Tay,M,Gray,Winter,4,Yes,Credit Card,Next Day Air,Yes,No,27,Venmo,Fortnightly,2050000
800,55,Male,Belt,Accessories,District 5,L,Brown,Summer,3.3,Yes,Venmo,Free Shipping,Yes,Yes,31,PayPal,Annually,1375000
1069,55,Male,Shirt,Clothing,Ba Vi,M,Olive,Fall,2.5,No,Bank Transfer,Standard,Yes,Yes,47,Credit Card,Weekly,2350000
12398,24,Male,Blouse,Outerwear,Phu Nhuan,M,Olive,Winter,4.8,Yes,Debit Card,Free Shipping,Yes,Yes,14,Venmo,Bi-Weekly,1300000
11524,69,Male,Sandals,Accessories,Nha Be,XL,White,Fall,3,Yes,Credit Card,Express,Yes,Yes,36,Credit Card,Fortnightly,700000
11006,61,Male,Hoodie,Clothing,Tan Phu,L,Turquoise,Summer,4.4,No,Credit Card,Store Pickup,Yes,Yes,45,PayPal,Fortnightly,1175000
8373,25,Male,Dress,Accessories,Go Vap,M,Black,Spring,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,31,PayPal,Monthly,1650000
81,19,Male,Sandals,Footwear,Ung Hoa,XL,Blue,Summer,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,24,Credit Card,Every 3 Months,1800000
13711,47,Female,Skirt,Clothing,Thuong Tin,S,Green,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,No,42,Cash,Weekly,1050000
12846,41,Female,T-shirt,Outerwear,Hoai Duc,L,Turquoise,Summer,3,Yes,Bank Transfer,2-Day Shipping,Yes,No,33,Venmo,Weekly,1450000
10168,47,Male,Shorts,Accessories,Son Tay,L,Maroon,Spring,3.8,Yes,PayPal,2-Day Shipping,No,No,21,Cash,Monthly,1425000
3427,47,Female,Socks,Clothing,Binh Thanh,XL,Magenta,Fall,4.8,No,PayPal,2-Day Shipping,No,No,31,Credit Card,Annually,875000
9641,21,Female,Sweater,Footwear,Ha Dong,M,Olive,Winter,4.3,No,Credit Card,2-Day Shipping,Yes,Yes,28,Venmo,Bi-Weekly,725000
14110,45,Female,Dress,Clothing,Tan Binh,L,Charcoal,Winter,4.1,Yes,Credit Card,Standard,No,Yes,14,Debit Card,Bi-Weekly,1100000
12237,69,Female,Jeans,Accessories,My Duc,M,Gray,Summer,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,17,Venmo,Monthly,1275000
15090,65,Male,Sandals,Clothing,Ha Dong,M,Red,Winter,4.3,No,PayPal,Store Pickup,Yes,Yes,37,Credit Card,Quarterly,1425000
13254,56,Female,Shirt,Clothing,District 1,M,Turquoise,Summer,4.6,Yes,Cash,Next Day Air,No,Yes,31,Credit Card,Monthly,2025000
9768,70,Female,Sneakers,Clothing,Bac Tu Liem,XL,Charcoal,Winter,4,Yes,PayPal,Next Day Air,Yes,Yes,15,Venmo,Weekly,1700000
13593,32,Female,Sunglasses,Accessories,District 5,M,Red,Fall,4,Yes,Debit Card,Express,Yes,No,7,PayPal,Weekly,700000
12675,20,Male,Skirt,Accessories,District 9,S,Pink,Spring,4.1,Yes,Debit Card,Next Day Air,Yes,Yes,17,PayPal,Bi-Weekly,1925000
9968,25,Male,Pants,Clothing,Phu Nhuan,L,Gray,Winter,4.9,No,Credit Card,2-Day Shipping,No,No,45,Debit Card,Quarterly,1800000
10198,40,Female,Belt,Clothing,District 1,M,Red,Fall,4.6,Yes,Cash,Free Shipping,Yes,No,24,Cash,Bi-Weekly,1825000
13574,67,Male,Dress,Clothing,Tay Ho,M,Black,Spring,4.1,Yes,Cash,Next Day Air,No,No,17,Debit Card,Fortnightly,2000000
10266,44,Male,Socks,Clothing,Bac Tu Liem,M,Turquoise,Winter,3.8,Yes,Venmo,Store Pickup,Yes,Yes,11,Credit Card,Quarterly,600000
10630,29,Female,Gloves,Footwear,Thanh Xuan,M,Black,Summer,3.1,Yes,PayPal,Standard,Yes,Yes,48,Cash,Annually,2175000
4192,19,Male,Skirt,Clothing,Nam Tu Liem,S,Turquoise,Spring,4,No,Cash,Free Shipping,Yes,Yes,5,Cash,Quarterly,1950000
11810,57,Female,Coat,Footwear,District 1,M,Maroon,Spring,4.5,Yes,Bank Transfer,Next Day Air,Yes,Yes,34,Debit Card,Quarterly,2425000
12986,25,Female,Blouse,Clothing,Phuc Tho,M,Gray,Winter,3.9,No,Cash,Store Pickup,Yes,Yes,32,Credit Card,Bi-Weekly,1700000
13605,28,Female,Sneakers,Outerwear,Phu Nhuan,M,Gray,Winter,4.5,Yes,Debit Card,Free Shipping,Yes,No,14,PayPal,Bi-Weekly,2325000
8929,43,Male,Backpack,Clothing,Son Tay,L,Blue,Spring,3.6,Yes,Venmo,Next Day Air,Yes,Yes,32,Venmo,Fortnightly,1500000
13254,56,Female,Shirt,Clothing,District 1,M,Turquoise,Summer,4.6,Yes,Cash,Next Day Air,No,Yes,31,Credit Card,Monthly,2025000
1189,68,Male,Blouse,Clothing,District 1,M,Magenta,Summer,3.3,No,Credit Card,Next Day Air,Yes,Yes,11,Credit Card,Weekly,725000
796,39,Male,Sandals,Footwear,Hoai Duc,M,Beige,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,34,Venmo,Annually,650000
3583,23,Female,Shorts,Clothing,Ung Hoa,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Annually,1025000
14342,27,Female,Sunglasses,Clothing,Cu Chi,L,Charcoal,Spring,3.8,Yes,Credit Card,Standard,Yes,No,20,Venmo,Weekly,750000
14412,61,Female,Gloves,Clothing,Ha Dong,S,Violet,Winter,4.3,Yes,Credit Card,Express,No,Yes,34,Cash,Annually,575000
12823,60,Female,Coat,Accessories,Nha Be,S,Charcoal,Summer,3.1,No,Venmo,Store Pickup,Yes,No,28,Debit Card,Monthly,2225000
13413,68,Female,Pants,Clothing,District 11,M,Charcoal,Winter,2.6,No,PayPal,Express,Yes,Yes,33,Bank Transfer,Fortnightly,1800000
13334,70,Female,Boots,Clothing,Chuong My,M,Charcoal,Winter,3.7,Yes,PayPal,Standard,Yes,Yes,24,Credit Card,Fortnightly,1125000
13523,58,Female,Sandals,Clothing,District 4,XL,Black,Winter,3.8,Yes,PayPal,Free Shipping,Yes,Yes,28,Debit Card,Quarterly,1325000
3296,70,Female,Blouse,Clothing,Hoan Kiem,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15,Cash,Weekly,850000
9833,27,Male,Skirt,Clothing,District 11,M,Green,Winter,3.6,Yes,PayPal,Store Pickup,Yes,Yes,14,Debit Card,Quarterly,1050000
13447,61,Male,Shorts,Footwear,District 6,M,Blue,Summer,3.9,No,Cash,Free Shipping,No,Yes,11,Debit Card,Quarterly,1525000
12424,67,Female,Sweater,Clothing,My Duc,S,Black,Spring,3.6,No,Cash,Standard,No,No,14,Venmo,Monthly,2450000
9109,25,Male,T-shirt,Clothing,District 11,S,Gray,Summer,2.8,No,Credit Card,Express,Yes,No,29,Bank Transfer,Fortnightly,875000
9518,19,Male,Jeans,Clothing,Me Linh,M,Maroon,Fall,3.7,Yes,PayPal,Free Shipping,Yes,Yes,49,Bank Transfer,Quarterly,2275000
11623,69,Female,Jeans,Accessories,My Duc,L,Black,Summer,4,No,Cash,Free Shipping,No,Yes,30,Cash,Fortnightly,1925000
1632,65,Male,Sweater,Clothing,District 7,L,Violet,Summer,3.9,No,PayPal,2-Day Shipping,Yes,Yes,7,Bank Transfer,Fortnightly,900000
14448,65,Male,Shorts,Clothing,Ba Dinh,XL,Black,Winter,4.4,No,Venmo,Store Pickup,Yes,Yes,24,PayPal,Annually,2075000
13200,48,Female,Jewelry,Footwear,Phu Xuyen,M,Violet,Fall,3.5,No,Venmo,Standard,Yes,No,39,Venmo,Monthly,1300000
15200,36,Female,Jacket,Clothing,District 4,L,Maroon,Summer,4.4,Yes,Cash,Express,Yes,Yes,24,Credit Card,Monthly,850000
3610,21,Female,Socks,Clothing,Phu Xuyen,M,Cyan,Summer,3,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly,975000
10984,40,Male,Skirt,Clothing,Gia Lam,M,Turquoise,Summer,4.3,Yes,Cash,Store Pickup,No,No,29,PayPal,Bi-Weekly,1700000
13272,47,Male,T-shirt,Clothing,Can Gio,M,Charcoal,Fall,4.1,Yes,Bank Transfer,Next Day Air,No,Yes,8,Cash,Weekly,2150000
13521,45,Male,Shorts,Clothing,District 12,M,Black,Winter,4.1,No,Debit Card,Express,Yes,Yes,7,Credit Card,Weekly,2125000
12290,38,Female,Skirt,Outerwear,District 8,M,Black,Spring,4.3,No,Venmo,Store Pickup,Yes,Yes,37,PayPal,Monthly,2000000
11355,67,Male,Belt,Outerwear,Son Tay,M,Gray,Fall,4.9,Yes,PayPal,2-Day Shipping,No,No,32,Credit Card,Annually,1600000
11387,29,Male,Dress,Accessories,District 5,L,Gray,Summer,4.4,Yes,Venmo,2-Day Shipping,No,Yes,15,PayPal,Quarterly,1750000
13399,33,Female,Shorts,Footwear,District 1,M,Pink,Summer,4.1,No,Bank Transfer,Free Shipping,Yes,Yes,19,PayPal,Monthly,625000
10547,29,Female,Backpack,Clothing,Hoan Kiem,M,Gray,Winter,5,Yes,Venmo,Express,Yes,No,5,PayPal,Weekly,1400000
12037,67,Female,Sneakers,Outerwear,Soc Son,S,Blue,Summer,3.5,Yes,Credit Card,Express,No,Yes,48,Debit Card,Monthly,1425000
97,32,Male,Gloves,Accessories,Phuc Tho,S,Gold,Spring,3.6,Yes,Venmo,Express,Yes,Yes,43,Venmo,Every 3 Months,1825000
13527,42,Male,Boots,Clothing,Hai Ba Trung,XL,Red,Winter,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,23,Credit Card,Weekly,2150000
4449,28,Female,Pants,Clothing,Ba Dinh,S,Gray,Spring,3.6,Yes,Debit Card,Standard,Yes,Yes,27,Bank Transfer,Monthly,2500000
9641,21,Female,Sweater,Footwear,Ha Dong,M,Olive,Winter,4.3,No,Credit Card,2-Day Shipping,Yes,Yes,28,Venmo,Bi-Weekly,725000
9587,53,Female,Socks,Outerwear,Dan Phuong,L,Black,Summer,3.7,No,Bank Transfer,Standard,Yes,Yes,24,Credit Card,Bi-Weekly,1725000
3797,40,Female,Shorts,Clothing,District 11,M,Lavender,Fall,3.2,No,Credit Card,Free Shipping,No,No,47,Bank Transfer,Quarterly,2025000
11810,57,Female,Coat,Footwear,District 1,M,Maroon,Spring,4.5,Yes,Bank Transfer,Next Day Air,Yes,Yes,34,Debit Card,Quarterly,2425000
1209,20,Male,Boots,Footwear,Go Vap,S,Red,Winter,2.9,No,Cash,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,2500000
12077,67,Female,Skirt,Outerwear,Soc Son,M,Gray,Fall,3.7,No,Cash,Free Shipping,Yes,Yes,2,Credit Card,Fortnightly,2450000
10394,25,Female,Blouse,Clothing,My Duc,XL,Gray,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,34,Venmo,Weekly,1075000
10198,40,Female,Belt,Clothing,District 1,M,Red,Fall,4.6,Yes,Cash,Free Shipping,Yes,No,24,Cash,Bi-Weekly,1825000
10850,58,Male,Sunglasses,Clothing,Tay Ho,M,Gray,Summer,4.1,Yes,Credit Card,2-Day Shipping,Yes,No,1,Credit Card,Weekly,1150000
15180,45,Male,Jeans,Outerwear,Ba Dinh,XL,Black,Winter,4.2,Yes,Venmo,Next Day Air,Yes,Yes,23,Debit Card,Monthly,1025000
9641,21,Female,Sweater,Footwear,Ha Dong,M,Olive,Winter,4.3,No,Credit Card,2-Day Shipping,Yes,Yes,28,Venmo,Bi-Weekly,725000
347,49,Male,Jeans,Clothing,Tan Binh,L,Violet,Spring,4.7,Yes,Credit Card,Next Day Air,Yes,Yes,5,Cash,Weekly,1250000
11417,68,Female,Dress,Accessories,Hai Ba Trung,M,White,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,No,13,Cash,Annually,2400000
1209,20,Male,Boots,Footwear,Go Vap,S,Red,Winter,2.9,No,Cash,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,2500000
252,21,Male,Handbag,Accessories,District 8,XL,Gold,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,34,PayPal,Annually,1275000
13248,31,Male,Jacket,Clothing,Ung Hoa,M,Black,Summer,4.1,Yes,Credit Card,Standard,Yes,No,5,Venmo,Bi-Weekly,500000
13268,45,Male,Blouse,Clothing,Hoang Mai,L,White,Fall,3.7,No,Cash,Next Day Air,No,Yes,36,PayPal,Annually,1150000
9845,27,Female,Sweater,Outerwear,Dong Anh,XL,Black,Spring,3.9,No,Cash,Store Pickup,Yes,Yes,41,PayPal,Fortnightly,1575000
305,40,Male,Dress,Clothing,Hai Ba Trung,M,Green,Winter,3.4,Yes,Venmo,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly,2100000
13217,54,Male,Coat,Clothing,Tan Phu,S,Turquoise,Summer,3.7,No,Venmo,Next Day Air,Yes,No,11,Venmo,Annually,1275000
12463,47,Female,Scarf,Clothing,Nam Tu Liem,S,Pink,Summer,3.8,Yes,Bank Transfer,Express,Yes,Yes,44,PayPal,Bi-Weekly,1125000
13358,39,Female,Pants,Clothing,Phu Xuyen,L,Pink,Summer,4.4,Yes,Cash,Store Pickup,Yes,Yes,28,Debit Card,Weekly,575000
11036,46,Female,Sweater,Outerwear,District 8,L,White,Winter,4,Yes,Credit Card,Next Day Air,Yes,Yes,13,Cash,Monthly,2025000
12317,45,Female,Hoodie,Clothing,Thanh Xuan,M,Maroon,Fall,4.3,Yes,Cash,Standard,Yes,Yes,36,PayPal,Weekly,875000
305,40,Male,Dress,Clothing,Hai Ba Trung,M,Green,Winter,3.4,Yes,Venmo,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly,2100000
12201,43,Female,Sneakers,Clothing,My Duc,S,Black,Fall,2.8,Yes,Venmo,Express,Yes,Yes,5,Debit Card,Bi-Weekly,1250000
15178,66,Male,Pants,Clothing,District 4,M,Maroon,Fall,4,Yes,PayPal,Express,Yes,No,37,Credit Card,Weekly,1225000
8369,55,Female,Backpack,Accessories,Binh Thanh,S,Gray,Spring,4.7,No,Cash,Standard,Yes,Yes,3,Venmo,Weekly,1600000
12201,43,Female,Sneakers,Clothing,My Duc,S,Black,Fall,2.8,Yes,Venmo,Express,Yes,Yes,5,Debit Card,Bi-Weekly,1250000
14501,24,Female,Skirt,Clothing,Dan Phuong,M,Maroon,Fall,4.2,Yes,Bank Transfer,Standard,Yes,Yes,39,Venmo,Weekly,1500000
1124,36,Male,Hat,Accessories,Go Vap,S,Purple,Fall,2.5,No,Debit Card,Store Pickup,Yes,Yes,38,Cash,Monthly,1675000
12077,67,Female,Skirt,Outerwear,Soc Son,M,Gray,Fall,3.7,No,Cash,Free Shipping,Yes,Yes,2,Credit Card,Fortnightly,2450000
12540,28,Male,Scarf,Outerwear,Hoang Mai,M,Olive,Summer,2.8,Yes,Venmo,Standard,Yes,Yes,10,Credit Card,Monthly,2275000
1248,65,Male,T-shirt,Clothing,Thuong Tin,M,Charcoal,Spring,3.5,No,Bank Transfer,Express,Yes,Yes,18,Venmo,Bi-Weekly,2475000
11999,45,Male,Shorts,Accessories,My Duc,L,Black,Spring,4.2,Yes,Cash,Store Pickup,No,Yes,13,Credit Card,Weekly,1000000
12398,24,Male,Blouse,Outerwear,Phu Nhuan,M,Olive,Winter,4.8,Yes,Debit Card,Free Shipping,Yes,Yes,14,Venmo,Bi-Weekly,1300000
14156,41,Female,Gloves,Clothing,District 6,S,Black,Winter,4.8,Yes,Venmo,Next Day Air,No,No,14,Credit Card,Annually,1200000
13377,32,Female,Dress,Accessories,Cu Chi,M,Black,Winter,4.2,No,Cash,Store Pickup,Yes,Yes,20,Cash,Bi-Weekly,2125000
11387,29,Male,Dress,Accessories,District 5,L,Gray,Summer,4.4,Yes,Venmo,2-Day Shipping,No,Yes,15,PayPal,Quarterly,1750000
13385,64,Male,Jacket,Accessories,Hoc Mon,M,Maroon,Spring,3.9,Yes,Debit Card,2-Day Shipping,No,Yes,37,Cash,Bi-Weekly,1250000
12077,67,Female,Skirt,Outerwear,Soc Son,M,Gray,Fall,3.7,No,Cash,Free Shipping,Yes,Yes,2,Credit Card,Fortnightly,2450000
